# submitted_item	validated_id	current_symbol
42719	FBgn0039041	CG13838
42705	FBcl0449466	42705
42705	FBgn0039028	CG13840
50061	FBcl0451381	50061
50061	FBti0110120	P{GSV2}GS50061
42685	FBcl0467323	42685
42685	FBgn0039009	CG13842
42668	FBcl0408517	42668
42668	FBgn0038993	CG13843
42636	FBgn0038967	CG13847
42635	FBgn0038966	pinta
42633	FBgn0038964	Nop56
36047	FBgn0010385	Def
42630	FBcl0443388	42630
42630	FBgn0038961	CG13850
42634	FBgn0038965	mats
42629	FBcl0417315	42629
42629	FBgn0038960	CG13855
42628	FBgn0038959	CG13856
42627	FBgn0038958	CG13857
32058	FBgn0026268	antdh
42610	FBgn0038942	CG13862
3355158	FBgn0039965	Coa7
37305	FBgn0034503	MED8
37302	FBcl0434797	37302
37302	FBgn0034501	CG13868
37283	FBcl0448312	37283
37283	FBgn0034486	CG13869
31770	FBcl0396043	31770
31770	FBgn0030033	CG1387
37308	FBcl0405590	37308
37308	FBgn0034506	CG13870
37303	FBgn0034502	CG13871
37273	FBcl0411121	37273
37273	FBgn0034477	CG13872
37270	FBcl0407042	37270
37270	FBgn0034474	Obp56g
37271	FBgn0034475	Obp56h
38024	FBgn0035104	CG13875
38031	FBgn0035109	CG13876
38036	FBcl0400985	38036
38036	FBgn0035112	CG13877
38044	FBgn0035120	wac
38046	FBgn0035122	mRpL17
38064	FBcl0427398	38064
38064	FBgn0035138	CG13884
38096	FBgn0035165	CG13887
38098	FBcl0428223	38098
38098	FBgn0035167	Gr61a
38099	FBcl0396016	38099
38099	FBgn0035168	cep290
35717	FBcl0407453	35717
35717	FBgn0003733	tor
38100	FBgn0035169	Dci
38066	FBgn0035139	CG13891
38069	FBcl0402306	38069
38069	FBgn0035141	Cypl
38074	FBgn0035146	CG13893
38086	FBgn0035157	CG13894
38087	FBcl0454377	38087
38087	FBgn0035158	CG13895
38089	FBgn0035159	CG13896
38090	FBgn0035160	hng3
38092	FBcl0430677	38092
38092	FBgn0035161	CG13898
38093	FBgn0035162	Sf3b3
38095	FBgn0035164	CG13901
38097	FBgn0035166	JMJD5
38107	FBgn0035176	mat
44786	FBgn0028999	nerfin-1
38104	FBgn0035173	CG13907
44014	FBcl0471838	44014
44014	FBgn0003464	sol
38120	FBcl0418358	38120
38120	FBgn0035186	CG13912
38155	FBgn0035209	msd1
38167	FBgn0043865	SA-2
38186	FBcl0454767	38186
38186	FBti0093952	P{GD6039}v38186
38200	FBgn0035248	CG13919
38203	FBgn0025712	CG13920
38222	FBti0165269	P{GD6401}v38222
38230	FBcl0430541	38230
38230	FBgn0035272	mRpL46
38247	FBgn0035286	CG13924
38192	FBgn0035243	CG13926
38194	FBcl0436915	38194
38194	FBgn0035245	GC
38195	FBgn0035246	CG13928
38197	FBcl0406057	38197
38197	FBgn0035247	metl
38210	FBgn0035256	CG13930
38212	FBcl0437447	38212
38212	FBgn0035258	CG13931
38227	FBcl0408850	38227
38227	FBgn0035270	CG13933
38239	FBcl0468570	38239
38239	FBgn0035279	Cpr62Ba
38240	FBgn0035280	Cpr62Bb
38242	FBcl0453949	38242
38242	FBgn0035282	CNMa
38249	FBcl0462336	38249
38249	FBgn0035287	CG13937
36600	FBgn0033931	Obp50e
32059	FBgn0030277	CG1394
36597	FBgn0033928	Arc2
50198	FBti0109672	P{GSV2}GS50198
33250	FBgn0031277	CG13947
33251	FBgn0041250	Gr21a
33266	FBcl0458872	33266
33266	FBgn0031288	CG13949
43466	FBgn0003525	stg
33267	FBgn0031289	CG13950
48373	FBgn0016970	l(2)k10201
35959	FBcl0434764	35959
35959	FBgn0033405	CG13954
35968	FBcl0398462	35968
35968	FBgn0033412	CG13955
32581	FBgn0040207	kat80
32594	FBcl0447453	32594
32594	FBgn0030739	SWIP
35270	FBgn0032824	CG13962
35280	FBgn0032834	CG13965
35286	FBgn0032840	sNPF
250736	FBgn0045064	bwa
32056	FBgn0261277	rtv
2768911	FBgn0032851	CG13970
43307	FBgn0039522	CG13972
43305	FBgn0039520	Gr98a
43304	FBcl0441060	43304
43304	FBgn0039519	Cyp6a18
43303	FBgn0039518	CG13978
33895	FBcl0419485	33895
33895	FBgn0031811	CG13982
33875	FBgn0031792	CG13983
33879	FBcl0400872	33879
33879	FBgn0260452	CG13984
33869	FBcl0445097	33869
33869	FBgn0031786	CG13989
35715	FBcl0442704	35715
35715	FBgn0033212	LRR
50424	FBcl0402439	50424
50424	FBgn0040950	Muc26B
33868	FBgn0031785	CG13991
33831	FBcl0408633	33831
33831	FBgn0031756	CG13992
33857	FBgn0031776	Pfdn1
33853	FBcl0395188	33853
33853	FBgn0031772	CG13994
33851	FBgn0031770	CG13995
33842	FBgn0031763	CG13996
33828	FBcl0426012	33828
33828	FBgn0086266	Vm26Ac
50423	FBcl0466742	50423
50423	FBti0109522	P{GSV2}GS50423
33826	FBgn0031753	CG13999
33820	FBcl0458156	33820
33820	FBgn0031749	CG14000
33819	FBcl0435238	33819
33819	FBgn0043362	bchs
33808	FBcl0446445	33808
33808	FBgn0031739	CG14005
33802	FBgn0031733	CG14006
33799	FBcl0397918	33799
33799	FBgn0031731	CG14007
43434	FBcl0362094	43434
43434	FBgn0039632	Cul5
33793	FBcl0405818	33793
33793	FBgn0031725	DIP-eta
33790	FBgn0031722	CG14011
33786	FBgn0031720	CG14013
33784	FBgn0031718	CG14014
33780	FBcl0449815	33780
33780	FBgn0031716	CG14015
33779	FBgn0031715	tomb
33787	FBgn0031721	CG14017
31687	FBgn0029962	CARPA
33771	FBcl0408071	33771
33771	FBgn0031707	CG14020
33765	FBgn0031702	fusl
33763	FBcl0436465	33763
33763	FBgn0031700	CG14022
33761	FBcl0398343	33761
33761	FBgn0031698	Ncoa6
33760	FBgn0031697	CG14024
33757	FBcl0459685	33757
33757	FBgn0000228	Bsg25D
33753	FBcl0451566	33753
33753	FBgn0003716	tkv
33764	FBcl0399274	33764
33764	FBgn0031701	TotM
46040	FBgn0015031	cype
33759	FBcl0461394	33759
33759	FBgn0016076	vri
33114	FBcl0478207	33114
33114	FBgn0011710	Sep1
33758	FBcl0408369	33758
33758	FBgn0031696	Bub1
33756	FBcl0397018	33756
33756	FBgn0031695	Cyp4ac3
33754	FBgn0031693	Cyp4ac1
33751	FBgn0250847	CG14034
33735	FBcl0427563	33735
33735	FBgn0031677	CG14036
33739	FBgn0028572	qtc
44072	FBcl0362272	44072
44072	FBgn0020255	Ran
33734	FBcl0395791	33734
33734	FBgn0031676	senju
53471	FBgn0260470	SP555
4379885	FBgn0260451	CG14042
33714	FBcl0433045	33714
33714	FBgn0031659	CG14043
33702	FBgn0031650	CG14044
31222	FBcl0408256	31222
31222	FBgn0040389	mRpL14
31220	FBcl0408760	31220
31220	FBgn0044047	Ilp6
31218	FBcl0397126	31218
31218	FBgn0040392	CG14050
31203	FBgn0029606	CG14052
31197	FBcl0425315	31197
31197	FBgn0029603	CG14053
31172	FBcl0480797	31172
31172	FBgn0029596	CG14054
39915	FBcl0467020	39915
39915	FBgn0036696	Pop5
39909	FBcl0441485	39909
39909	FBgn0036690	Ilp8
35713	FBcl0473511	35713
35713	FBgn0033210	U2A
43396	FBcl0464820	43396
43396	FBgn0039598	aqrs
43389	FBgn0039592	CG14062
43377	FBgn0039584	beat-VI
34510	FBgn0032315	CG14069
36043	FBgn0033474	CG1407
34508	FBgn0032313	CG14070
34507	FBgn0032312	CG14071
34513	FBcl0439091	34513
34513	FBgn0032318	CG14072
40046	FBcl0410796	40046
40046	FBgn0036814	CG14073
40051	FBgn0036818	CG14074
40071	FBcl0412621	40071
40071	FBgn0036835	CG14075
40065	FBgn0036829	Ir75d
40066	FBcl0439644	40066
40066	FBgn0036830	CG14077
40086	FBcl0461163	40086
40086	FBti0165350	P{GD9435}v40086
40081	FBcl0427855	40081
40081	FBgn0036844	Mkp3
40088	FBcl0462874	40088
40088	FBgn0036851	CG14082
40094	FBcl0457806	40094
40094	FBgn0260857	Bet1
40099	FBcl0439352	40099
40099	FBgn0036859	CG14085
40100	FBgn0036860	CG14086
40109	FBcl0473316	40109
40109	FBgn0036868	ms(3)76Ba
40098	FBgn0036858	CG14088
40101	FBgn0036861	CG14089
31689	FBgn0029964	CG1409
40112	FBcl0461510	40112
40112	FBgn0036870	CG14095
40113	FBcl0445967	40113
40113	FBti0165358	P{GD9488}v40113
40126	FBcl0422643	40126
40126	FBgn0260461	Rcd7
3771960	FBgn0024182	waw
40132	FBcl0422251	40132
40132	FBgn0036889	CG14100
40154	FBcl0456278	40154
40154	FBgn0036905	ms(3)76Ca
40156	FBcl0468140	40156
40156	FBgn0036906	CG14102
40158	FBcl0451274	40158
40158	FBgn0036908	TORIP
50259	FBti0109629	P{GSV2}GS50259
39507	FBgn0036359	CG14105
39506	FBgn0260459	CG14106
39498	FBgn0036351	CG14107
39512	FBgn0036364	CG14109
40675	FBgn0023023	CRMP
39500	FBgn0036352	CG14110
39497	FBgn0036350	CG14111
39496	FBgn0036349	SNCF
50287	FBti0109614	P{GSV2}GS50287
39487	FBcl0446016	39487
39487	FBgn0036343	CG14115
39465	FBcl0412968	39465
39465	FBgn0036323	CG14118
33048	FBcl0464912	33048
33048	FBgn0031118	RhoGAP19D
39463	FBgn0036321	CG14120
39432	FBgn0262524	ver
39414	FBgn0036282	Smyd4-2
39359	FBcl0473797	39359
39359	FBgn0036232	CG14125
39345	FBgn0036219	CCDC151
39344	FBcl0397074	39344
39344	FBgn0036218	Sprn
39335	FBcl0481185	39335
39335	FBgn0036210	CG14130
39328	FBcl0462097	39328
39328	FBti0165127	P{GD15797}v39328
50290	FBgn0040817	CG14132
39315	FBcl0395197	39315
39315	FBgn0036192	Pldn
39316	FBcl0439751	39316
39316	FBgn0036193	CG14135
39300	FBcl0432712	39300
39300	FBgn0036178	CG14137
3772670	FBgn0024251	bbx
39264	FBcl0399391	39264
39264	FBgn0036146	nkt
39261	FBgn0036143	CG14142
39256	FBcl0417408	39256
39256	FBgn0036138	CG14143
39234	FBcl0411199	39234
39234	FBgn0036118	Blos2
39227	FBgn0036112	CG14147
39219	FBgn0036105	Blos4
39201	FBcl0403679	39201
39201	FBgn0036089	CG14151
39208	FBcl0402666	39208
39208	FBgn0036094	CG14153
39207	FBcl0416461	39207
39207	FBgn0036093	CG14154
39189	FBgn0036078	Or67c
39191	FBcl0428636	39191
39191	FBgn0036080	Or67d
35426	FBcl0432026	35426
35426	FBgn0032961	CG1416
39177	FBgn0036066	CG14160
50296	FBcl0480422	50296
50296	FBti0109609	P{GSV2}GS50296
39167	FBcl0428644	39167
39167	FBgn0036057	Hez
39151	FBcl0435616	39151
39151	FBti0165075	P{GD15159}v39151
39148	FBcl0448330	39148
39148	FBgn0036044	Zasp67
33117	FBgn0003423	slgA
39149	FBgn0044051	Ilp1
39139	FBgn0036036	CG14174
39120	FBgn0036019	Or67b
36035	FBgn0033468	CG1418
39051	FBgn0000427	dec-1
40181	FBcl0411848	40181
40181	FBgn0036922	CG14182
40192	FBcl0417059	40192
40192	FBgn0036931	CG14183
40193	FBgn0036932	CG14184
40197	FBcl0403081	40197
40197	FBgn0036936	CG14185
40196	FBcl0395239	40196
40196	FBgn0036935	CG14186
40199	FBgn0036938	CG14187
32891	FBgn0030979	CG14190
32893	FBgn0030981	CG14191
32906	FBgn0030994	HP1D3csd
32908	FBgn0030996	CG14194
32911	FBgn0030998	CG14195
32915	FBcl0427205	32915
32915	FBgn0031002	CG14196
50363	FBgn0040890	ksh
43427	FBcl0435825	43427
43427	FBgn0039626	Slu7
32939	FBcl0445429	32939
32939	FBgn0031023	CG14200
32950	FBgn0031032	CG14204
32952	FBgn0031034	CG14205
32953	FBgn0285947	RpS10b
32955	FBgn0031037	CG14207
3772349	FBgn0031038	Tyler
3772641	FBgn0031039	Shawn
35432	FBcl0399496	35432
35432	FBgn0032966	CG1421
32958	FBcl0475409	32958
32958	FBgn0031040	CG14210
32963	FBcl0447059	32963
32963	FBgn0031044	MKP-4
32964	FBcl0478072	32964
32964	FBgn0031045	CG14212
32966	FBcl0402390	32966
32966	FBgn0031047	Rcd-1
32968	FBgn0031049	Sec61gamma
32971	FBgn0031052	Elys
32973	FBgn0031054	Ssu72
32948	FBgn0031030	Tao
32949	FBcl0416250	32949
32949	FBgn0031031	CG14218
32951	FBcl0426964	32951
32951	FBgn0031033	CG14219
31698	FBcl0447149	31698
31698	FBgn0040087	p115
32954	FBgn0031036	CG14220
32961	FBcl0420336	32961
32961	FBgn0031042	CG14221
32962	FBcl0472459	32962
32962	FBgn0031043	Naa20A
32972	FBgn0031053	CG14223
32977	FBcl0477997	32977
32977	FBti0165355	P{GD9441}v32977
32975	FBcl0467851	32975
32975	FBti0165354	P{GD9441}v32975
32976	FBgn0043903	dome
32978	FBgn0031058	CG14227
32979	FBcl0395005	32979
32979	FBgn0086384	Mer
32980	FBgn0031059	CG14229
32984	FBgn0031062	CG14230
32982	FBgn0031060	CG14231
32983	FBgn0031061	CG14232
53448	FBcl0435065	53448
53448	FBgn0040089	meso18E
32988	FBcl0478347	32988
32988	FBgn0031065	CG14234
32989	FBgn0031066	COX6B
43194	FBgn0039428	CG14237
43195	FBgn0039429	CG14238
43188	FBcl0399425	43188
43188	FBgn0039424	ppk15
33119	FBcl0438797	33119
33119	FBgn0020272	mst
43201	FBgn0039435	TwdlP
43209	FBgn0039443	TwdlS
43210	FBgn0039444	TwdlD
50080	FBti0110103	P{GSV2}GS50080
3772449	FBgn0039452	CG14245
3772140	FBgn0040608	CG14246
43221	FBgn0039454	CG14247
43214	FBcl0474203	43214
43214	FBgn0039448	TwdlQ
43232	FBcl0451387	43232
43232	FBgn0002838	ms(3)K81
43238	FBgn0039462	CG14252
43243	FBcl0477209	43243
43243	FBgn0039467	CG14253
43245	FBcl0470894	43245
43245	FBgn0039469	TwdlC
43257	FBgn0039479	CG14257
43260	FBcl0408825	43260
43260	FBgn0039482	CG14258
43261	FBgn0039483	CG14259
43287	FBcl0409248	43287
43287	FBgn0039504	CG14260
43286	FBgn0039503	CG14262
31297	FBcl0416599	31297
31297	FBgn0040393	CG14265
31298	FBgn0010294	ng2
31312	FBgn0029658	CG14269
40681	FBgn0037347	SecS
31319	FBcl0399442	31319
31319	FBgn0029665	CG14270
31321	FBgn0029667	Gas8
34146	FBcl0478058	34146
34146	FBgn0032024	CG14273
34145	FBgn0032023	CG14274
34144	FBcl0477481	34144
34144	FBgn0032022	CG14275
34129	FBgn0032008	CG14277
35433	FBcl0435440	35433
35433	FBgn0032967	CG1428
42312	FBgn0038695	CG14280
42301	FBcl0399991	42301
42301	FBgn0038685	CG14282
42290	FBcl0436962	42290
42290	FBgn0038678	mRpL55
42281	FBcl0452323	42281
42281	FBgn0038674	CG14285
42280	FBcl0401873	42280
42280	FBgn0038673	CG14286
36032	FBgn0011656	Mef2
42268	FBgn0038662	Mpc1
42266	FBgn0038660	Sgsh
42264	FBgn0038658	CG14292
42262	FBcl0433775	42262
42262	FBgn0038656	CG14294
42265	FBgn0038659	EndoA
42260	FBcl0450240	42260
42260	FBgn0038655	CG14297
42259	FBcl0433226	42259
42259	FBgn0038654	CG14298
42256	FBcl0425197	42256
42256	FBgn0038651	Epg5
31701	FBcl0479112	31701
31701	FBgn0010292	bys
3346166	FBgn0038643	CG14300
42235	FBgn0038632	CG14301
42252	FBgn0038647	CG14302
42232	FBcl0409207	42232
42232	FBgn0038629	CG14304
42233	FBgn0038630	CG14305
42226	FBgn0004652	fru
42212	FBcl0400835	42212
42212	FBgn0038611	CG14309
42195	FBgn0038596	CG14312
42176	FBcl0446917	42176
42176	FBgn0038579	CG14313
42179	FBgn0038581	CG14314
42164	FBgn0038568	CG14315
42163	FBgn0038567	CG14316
42161	FBcl0438429	42161
42161	FBgn0038566	CG14317
42134	FBcl0404943	42134
42134	FBgn0038540	CG14321
42124	FBcl0437747	42124
42124	FBgn0038532	CG14322
42121	FBgn0038529	CG14323
42119	FBcl0444540	42119
42119	FBgn0038527	CG14324
42123	FBgn0038531	CG14325
42120	FBgn0038528	CG14326
42118	FBcl0422519	42118
42118	FBgn0038526	CG14327
42116	FBcl0403725	42116
42116	FBgn0038525	CG14329
40684	FBgn0019637	Atu
42102	FBcl0414377	42102
42102	FBgn0038512	CG14330
42099	FBcl0408721	42099
42099	FBgn0038510	CG14331
42098	FBgn0038509	CG14332
42086	FBcl0437168	42086
42086	FBgn0038498	beat-IIa
33286	FBcl0405662	33286
33286	FBgn0031301	CG14339
32377	FBgn0030554	CG1434
33287	FBcl0412045	33287
33287	FBgn0031302	CG14340
33301	FBgn0031315	CG14341
33310	FBcl0407531	33310
33310	FBgn0031324	CG14342
33325	FBgn0031337	CG14346
31669	FBcl0476166	31669
31669	FBgn0026144	CBP
33339	FBgn0261509	haf
33341	FBgn0031351	CG14352
39997	FBcl0395001	39997
39997	FBgn0036771	Wdr92
43120	FBcl0429145	43120
43120	FBgn0039376	CG14354
41723	FBgn0038208	CG14355
41722	FBgn0038207	CG14356
41716	FBcl0398748	41716
41716	FBgn0038204	CG14357
41711	FBcl0408989	41711
41711	FBgn0038199	CCHa1
41715	FBgn0038203	Or88a
41695	FBcl0438187	41695
41695	FBgn0038186	CG14362
41676	FBgn0038170	CG14367
41660	FBcl0478922	41660
41660	FBgn0038159	CG14369
41659	FBgn0038158	CG14370
41657	FBgn0038156	side-IV
50026	FBgn0040553	CG14374
41648	FBcl0440293	41648
41648	FBgn0038147	CCHa2
41654	FBcl0464446	41654
41654	FBgn0038153	Ir87a
41649	FBcl0444641	41649
41649	FBgn0038148	CG14377
41642	FBcl0433405	41642
41642	FBgn0038142	CheA87a
43663	FBgn0015032	Cyp4c3
41621	FBgn0038124	CG14380
41593	FBgn0038102	CG14383
41588	FBcl0449122	41588
41588	FBgn0038097	CG14384
41580	FBcl0407439	41580
41580	FBgn0038089	d-cup
41575	FBgn0038084	beat-Vc
41567	FBcl0447801	41567
41567	FBgn0038078	CG14391
41568	FBcl0472490	41568
41568	FBgn0038079	NijC
41560	FBcl0430978	41560
41560	FBgn0038073	CG14395
43875	FBgn0011829	Ret
8674022	FBgn0032914	CG14397
31776	FBgn0030038	CG1440
35354	FBcl0415408	35354
35354	FBgn0032896	CG14400
35358	FBcl0465436	35358
35358	FBgn0032900	CG14401
35352	FBcl0398113	35352
35352	FBgn0032894	CG14402
35346	FBcl0470592	35346
35346	FBgn0032888	CheB38c
32421	FBgn0030595	CG14406
32410	FBcl0405402	32410
32410	FBgn0030584	CG14407
32407	FBgn0030581	CG14408
36029	FBgn0033464	CG1441
32409	FBcl0461290	32409
32409	FBgn0030583	CG14410
32408	FBcl0462438	32408
32408	FBgn0030582	CG14411
32395	FBgn0030572	mRpS25
32394	FBgn0030571	CG14414
31273	FBcl0408733	31273
31273	FBgn0040352	CG14416
31274	FBcl0422199	31274
31274	FBgn0040353	CG14417
31275	FBcl0448914	31275
31275	FBgn0040354	CG14418
31276	FBcl0453196	31276
31276	FBgn0029639	CG14419
43422	FBcl0407036	43422
43422	FBgn0039622	eIF4E6
31284	FBgn0029643	CG14420
31285	FBgn0029644	CG14421
31286	FBcl0401218	31286
31286	FBgn0029645	CG14422
31287	FBcl0411844	31287
31287	FBgn0029646	CG14423
31279	FBgn0025644	CG14424
31652	FBcl0447942	31652
31652	FBgn0004143	nullo
31651	FBcl0395021	31651
31651	FBgn0029931	CG14427
43420	FBcl0437245	43420
43420	FBgn0039620	wat
31644	FBgn0261284	bou
31639	FBcl0451919	31639
31639	FBgn0029922	CG14431
31632	FBcl0445830	31632
31632	FBgn0029915	CG14434
31628	FBcl0473322	31628
31628	FBgn0029911	CG14435
44007	FBgn0029502	Coq7
31615	FBgn0287725	sov
31614	FBcl0419101	31614
31614	FBgn0029898	CG14439
31703	FBgn0029975	spidey
31610	FBgn0029894	CG14440
31611	FBgn0029895	CG14441
31609	FBgn0029893	CG14442
31595	FBcl0462829	31595
31595	FBgn0029880	CG14443
31594	FBgn0029879	APC7
31556	FBcl0480296	31556
31556	FBgn0029851	CG14445
31555	FBgn0262730	dtn
50391	FBcl0473148	50391
50391	FBti0109543	P{GSV2}GS50391
40497	FBgn0037191	CG14448
40490	FBgn0037184	CG14450
40488	FBcl0473961	40488
40488	FBgn0037183	CG14451
40485	FBcl0410057	40485
40485	FBgn0037180	CG14452
40484	FBcl0439487	40484
40484	FBgn0037179	CG14453
40482	FBgn0037177	CG14454
40480	FBcl0460136	40480
40480	FBgn0037175	CG14455
40481	FBgn0037176	CG14456
40479	FBgn0037174	CG14457
40476	FBcl0432038	40476
40476	FBgn0037171	CG14459
40944	FBgn0037535	PIG-H
3355132	FBgn0033000	CG14464
35515	FBgn0033042	Tsp42A
43664	FBgn0020912	Ptx1
46243	FBgn0011230	poe
49953	FBcl0477923	49953
49953	FBgn0027588	GCS2alpha
36964	FBcl0457382	36964
36964	FBgn0028953	CG14478
44266	FBcl0449818	44266
44266	FBgn0265274	Inx3
36988	FBgn0034242	CG14480
36991	FBgn0034245	UQCR-6.4
36995	FBcl0430519	36995
36995	FBgn0034248	CG14483
37010	FBcl0411063	37010
37010	FBgn0034262	swi2
37022	FBgn0034272	Ir54a
37030	FBcl0446532	37030
37030	FBgn0034278	CG14488
37039	FBcl0437548	37039
37039	FBgn0015522	olf186-M
43795	FBcl0454897	43795
43795	FBgn0004607	zfh2
37041	FBcl0462200	37041
37041	FBgn0034281	CG14490
37046	FBgn0034284	CG14491
37045	FBgn0034283	CG14492
37056	FBgn0034293	CG14495
37086	FBgn0034317	CG14499
37087	FBcl0395308	37087
37087	FBgn0034318	CG14500
37092	FBgn0034321	CG14502
50210	FBti0109661	P{GSV2}GS50210
37098	FBcl0421471	37098
37098	FBgn0034327	CG14505
43467	FBgn0039659	CG14506
43461	FBcl0415929	43461
43461	FBgn0039655	CG14507
43457	FBti0165004	P{GD13087}v43457
43453	FBgn0039647	jus
44642	FBgn0015589	Apc
43445	FBti0164993	P{GD11159}v43445
43443	FBgn0039639	Alg13
43439	FBgn0005596	yem
43460	FBcl0447108	43460
43460	FBgn0039654	Brd8
43454	FBcl0466982	43454
43454	FBgn0039648	CG14515
43444	FBti0164992	P{GD11159}v43444
43425	FBcl0407666	43425
43425	FBgn0039625	beta4GalNAcTB
43421	FBcl0433163	43421
43421	FBgn0039621	CG14518
43417	FBcl0451604	43417
43417	FBgn0039617	DIP-gamma
43411	FBgn0039612	Nepl19
43413	FBgn0027578	Nepl21
43412	FBcl0397545	43412
43412	FBgn0039613	Nepl20
43410	FBgn0039611	Nepl18
43408	FBcl0413318	43408
43408	FBgn0039609	Nepl17
32049	FBgn0030268	Klp10A
50092	FBti0110097	P{GSV2}GS50092
34075	FBcl0406774	34075
34075	FBgn0031957	TwdlE
34073	FBcl0397958	34073
34073	FBgn0031955	CG14535
34065	FBcl0455698	34065
34065	FBgn0031950	Herp
34072	FBgn0031954	CG14537
43398	FBcl0460285	43398
43398	FBgn0005642	wdn
43145	FBgn0039398	CG14540
43164	FBcl0450156	43164
43164	FBgn0039402	Vps2
43167	FBcl0453789	43167
43167	FBgn0039404	CG14543
43170	FBgn0039407	CG14544
50075	FBti0110108	P{GSV2}GS50075
43142	FBgn0039395	CG14546
43152	FBgn0002733	E(spl)mbeta-HLH
43166	FBgn0039403	Sld5
43670	FBcl0428511	43670
43670	FBgn0010015	CanA1
43168	FBgn0039405	PIG-P
43171	FBgn0039408	CG14551
43176	FBcl0447048	43176
43176	FBgn0039413	CG14556
45962	FBgn0004414	msopa
40447	FBgn0037149	CG14561
40439	FBgn0037142	CG14562
40435	FBgn0037139	CG14563
40425	FBgn0037131	CG14564
40423	FBcl0410545	40423
40423	FBgn0037129	CG14565
40421	FBcl0471912	40421
40421	FBgn0037127	CG14566
40420	FBcl0438259	40420
40420	FBgn0037126	CG14567
40418	FBcl0470966	40418
40418	FBgn0037124	CG14568
40417	FBgn0037123	CG14569
40416	FBcl0401846	40416
40416	FBgn0037122	CG14570
40422	FBgn0037128	CG14572
40419	FBgn0037125	CG14573
40393	FBgn0037100	CapaR
40404	FBcl0417634	40404
40404	FBgn0037110	ORMDL
33096	FBgn0287645	ccb
43459	FBcl0478328	43459
43459	FBgn0062442	Cisd2
33126	FBcl0405208	33126
33126	FBgn0031181	Ir20a
39982	FBgn0036757	Ir75a
35541	FBgn0033063	CG14589
35538	FBgn0033061	SmydA-5
35531	FBgn0033054	CG14591
35535	FBcl0427974	35535
35535	FBgn0033058	CCHa2-R
40893	FBgn0037503	CG14598
40867	FBgn0037486	CG14605
40866	FBgn0037485	CG14606
40869	FBgn0037488	CG14607
40868	FBgn0037487	thw
40864	FBgn0037483	CG14609
32381	FBcl0446527	32381
32381	FBgn0030558	CG1461
40856	FBgn0037477	CG14610
50143	FBti0165471	P{GD16441}v50143
33133	FBgn0031188	CG14613
33131	FBcl0429932	33131
33131	FBgn0266848	wap
33129	FBgn0031184	CG14615
33137	FBgn0027279	l(1)G0196
33136	FBcl0466152	33136
33136	FBgn0031191	Cp110
33134	FBcl0466572	33134
33134	FBgn0031189	CG14618
33132	FBcl0456689	33132
33132	FBgn0031187	Usp2
43671	FBgn0016123	Alp4
33130	FBcl0453659	33130
33130	FBgn0014395	tilB
33128	FBgn0031183	CG14621
31075	FBgn0025641	DAAM
31068	FBgn0040357	CG14624
31066	FBgn0040358	CG14625
31064	FBcl0410016	31064
31064	FBgn0040360	CG14626
31063	FBgn0040361	CG14627
31057	FBcl0399215	31057
31057	FBgn0040365	CG14628
31055	FBcl0452460	31055
31055	FBgn0040398	CG14629
32211	FBgn0030406	CG1463
44620	FBgn0014903	CG14630
31049	FBgn0029552	CG14631
50366	FBcl0421193	50366
50366	FBti0165293	P{GD7560}v50366
50366	FBti0109563	P{GSV2}GS50366
31032	FBgn0029535	CG14635
40526	FBcl0429359	40526
40526	FBgn0037217	CG14636
40530	FBcl0396009	40530
40530	FBgn0015331	abs
40534	FBgn0037224	TwdlF
43812	FBgn0005558	ey
40537	FBcl0469261	40537
40537	FBgn0037227	TwdlV
40529	FBgn0037220	CG14641
40532	FBgn0037222	CG14642
40535	FBgn0037225	TwdlG
40536	FBcl0461861	40536
40536	FBgn0250821	CG14644
50160	FBti0109698	P{GSV2}GS50160
40555	FBgn0037241	CG14646
40558	FBcl0471804	40558
40558	FBgn0037244	CG14647
40559	FBgn0263594	lost
40566	FBgn0037252	CG14650
40568	FBgn0037254	CG14651
40594	FBgn0037275	CG14655
40602	FBcl0400869	40602
40602	FBgn0037282	CG14657
40603	FBgn0037283	CG14658
40604	FBcl0457313	40604
40604	FBgn0037284	CG14659
40606	FBcl0460829	40606
40606	FBgn0020280	laf
40611	FBcl0433387	40611
40611	FBgn0037288	CG14661
40614	FBgn0037291	CG14662
12798232	FBgn0040682	CG14664
40632	FBgn0037307	Tim17a2
40643	FBgn0037317	CG14667
40646	FBgn0037320	CG14668
40652	FBgn0037326	CG14669
33034	FBgn0031106	Syx16
40659	FBgn0037332	Hcs
40671	FBgn0037340	CG14671
40685	FBgn0044823	Spec2
40726	FBgn0037385	glob3
40729	FBgn0037388	CG14676
31920	FBgn0030157	CG1468
41272	FBgn0037817	Cyp12e1
41278	FBgn0037822	CG14683
41281	FBgn0037824	CG14684
41289	FBgn0037831	Cap-H2
41292	FBgn0037832	Desi
41297	FBgn0037835	CG14687
41275	FBgn0037819	CG14688
41283	FBgn0037826	CG14689
44965	FBgn0015221	Fer2LCH
41285	FBgn0037828	tomboy20
41287	FBgn0037829	CG14691
41298	FBgn0037836	CG14692
41299	FBgn0037837	CG14693
41307	FBgn0037845	CG14694
41314	FBgn0037850	CG14695
41317	FBgn0037853	CG14696
43682	FBgn0013973	Gycbeta100B
41352	FBgn0037883	Dph3
41379	FBgn0037906	PGRP-LB
41383	FBgn0037910	CG14708
